run_id,seed,nodes_removed,lcc_size_ratio,global_efficiency_ratio
7,48,10,0.9976179132920439,0.9747487988358637
7,48,11,0.9973797046212483,0.9851007849115265
7,48,12,0.9971414959504526,0.9900090978065708
7,48,13,0.9969032872796569,1.0012351123206824
7,48,14,0.9966650786088613,1.0017151133863462
7,48,15,0.9964268699380657,0.9604834139319887
7,48,16,0.9961886612672701,0.9791423309917691
7,48,17,0.9959504525964745,0.9922008672561086
7,48,18,0.9957122439256789,0.9461023923576816
7,48,19,0.9954740352548833,0.9806223614374687
7,48,20,0.9952358265840877,0.985475528403081
7,48,21,0.994997617913292,0.9871871332342563
7,48,22,0.9947594092424964,0.9720611133936777
7,48,23,0.9945212005717008,0.9981841797084756
7,48,24,0.9942829919009052,0.9989764753713893
7,48,25,0.9940447832301096,0.9282311220242297
7,48,26,0.993806574559314,0.973389155221762
7,48,27,0.9935683658885184,0.9628075831591963
7,48,28,0.9933301572177228,1.0041751647888157
7,48,29,0.9930919485469271,1.0056557528792882
7,48,30,0.9928537398761315,0.9578032185607621
7,48,31,0.9926155312053359,0.9832634209746344
7,48,32,0.9923773225345403,0.998689745272589
7,48,33,0.9921391138637446,1.004387794744068
7,48,34,0.991900905192949,0.9682710405897955
7,48,35,0.9916626965221534,0.9983440844350612
7,48,36,0.9914244878513578,0.9581312160258794
7,48,37,0.9911862791805621,0.9697990775066498
7,48,38,0.9909480705097665,0.9980116623369426
7,48,39,0.9907098618389709,0.9699569378084438
7,48,40,0.9904716531681753,0.9863929203465407
7,48,41,0.9902334444973797,0.9747654631850062
7,48,42,0.9899952358265841,0.9984259632043745
7,48,43,0.9897570271557885,0.9591876592605945
7,48,44,0.9895188184849929,0.9985179944124439
7,48,45,0.9892806098141972,0.9959795134194894
7,48,46,0.9890424011434016,0.9952824350496982
7,48,47,0.988804192472606,0.9843875759469936
7,48,48,0.9885659838018104,0.9557168919382606
7,48,49,0.9883277751310148,0.9679409920235367
7,48,50,0.9880895664602192,0.9552928044774162
8,49,0,1.0,1.0
8,49,1,0.9997617913292044,1.0378111060599509
8,49,2,0.9995235826584088,1.0264462783887398
8,49,3,0.9992853739876132,0.9904671404130511
8,49,4,0.9990471653168176,0.9987530875481311
